"name","type","dia_chi_cha"
"xã Hưng Lĩnh ","1","Huyện Hưng Nguyên"
"xã Hưng Long","1","Huyện Hưng Nguyên"
"Xã Yên Lạc","1","Huyện Như Thanh"
"xã Phúc Đường","1","Huyện Như Thanh"
"xã Hưng Yên Bắc","1","Huyện Hưng Nguyên"
"xã Thanh Tân","1","Huyện Như Thanh"
"xã Thanh Kỳ","1","Huyện Như Thanh"
"Thị trấn Lăng Can","1","Huyện Lâm Bình"
"Thị trấn Yên Cát","1","Huyện Như Xuân"
"xã Bãi Trành","1","Huyện Như Xuân"
"xã Thổ Bình","1","Huyện Lâm Bình"
"xã Bình An","1","Huyện Lâm Bình"
"xã Xuân Hòa","1","Huyện Như Xuân"
"xã Xuân Bình","1","Huyện Như Xuân"
"xã Hồng Quang","1","Huyện Lâm Bình"
"xã Hóa Quỳ","1","Huyện Như Xuân"
"xã Xuân Quỳ","1","Huyện Như Xuân"
"xã Yên Lễ","1","Huyện Như Xuân"
"xã Cát Vân","1","Huyện Như Xuân"
"xã Cát Tân","1","Huyện Như Xuân"
"xã Tân Bình","1","Huyện Như Xuân"
"xã Bình Lương","1","Huyện Như Xuân"
"xã Thanh Quân","1","Huyện Như Xuân"
"xã Thanh Xuân","1","Huyện Như Xuân"
"xã Thanh Hòa","1","Huyện Như Xuân"
"xã Thanh Phong","1","Huyện Như Xuân"
"xã Thanh Lâm","1","Huyện Như Xuân"
"xã Thanh Sơn","1","Huyện Như Xuân"
"xã Thượng Ninh","1","Huyện Như Xuân"
"Thị trấn Thọ Xuân","1","Huyện Thọ Xuân"
"Thị trấn Lam Sơn","1","Huyện Thọ Xuân"
"Thị trấn Sao Vàng","1","Huyện Thọ Xuân"
"xã Xuân Khánh","1","Huyện Thọ Xuân"
"xã Thọ Nguyên","1","Huyện Thọ Xuân"
"xã Xuân Thành","1","Huyện Thọ Xuân"
"xã Hạnh Phúc","1","Huyện Thọ Xuân"
"xã Bắc Lương","1","Huyện Thọ Xuân"
"xã Nam Giang","1","Huyện Thọ Xuân"
"xã Xuân Phong","1","Huyện Thọ Xuân"
"xã Thọ Lộc","1","Huyện Thọ Xuân"
"xã Xuân Trường","1","Huyện Thọ Xuân"
"xã Xuân Hòa","1","Huyện Thọ Xuân"
"xã Thọ Hải","1","Huyện Thọ Xuân"
"xã Tây Hồ","1","Huyện Thọ Xuân"
"xã Xuân Giang","1","Huyện Thọ Xuân"
"xã Xuân Quang","1","Huyện Thọ Xuân"
"xã Xuân Sơn","1","Huyện Thọ Xuân"
"xã Xuân Hưng","1","Huyện Thọ Xuân"
"xã Thọ Diên","1","Huyện Thọ Xuân"
"xã Thọ Lâm","1","Huyện Thọ Xuân"
"xã Thọ Xương","1","Huyện Thọ Xuân"
"xã Xuân Bái","1","Huyện Thọ Xuân"
"xã Xuân Phú","1","Huyện Thọ Xuân"
"xã Xuân Thắng","1","Huyện Thọ Xuân"
"xã Xuân Lam","1","Huyện Thọ Xuân"
"xã Xuân Thiên","1","Huyện Thọ Xuân"
"xã Thọ Minh","1","Huyện Thọ Xuân"
"xã Xuân Châu","1","Huyện Thọ Xuân"
"xã Thọ Lập","1","Huyện Thọ Xuân"
"xã Quảng Phú","1","Huyện Thọ Xuân"
"xã Xuân Tín","1","Huyện Thọ Xuân"
"xã Phú Yên","1","Huyện Thọ Xuân"
"xã Xuân Yên","1","Huyện Thọ Xuân"
"xã Xuân Lai","1","Huyện Thọ Xuân"
"xã Xuân Lập","1","Huyện Thọ Xuân"
"xã Thọ Thắng","1","Huyện Thọ Xuân"
"xã Xuân Minh","1","Huyện Thọ Xuân"
"xã Xuân Tân","1","Huyện Thọ Xuân"
"xã Xuân Vinh","1","Huyện Thọ Xuân"
"xã Thọ Trường","1","Huyện Thọ Xuân"
"Thị trấn Thường Xuân","1","Huyện Thường Xuân"
"xã Bát Mọt","1","Huyện Thường Xuân"
"xã Yên Nhân","1","Huyện Thường Xuân"
"xã Xuân Lẹ","1","Huyện Thường Xuân"
"xã Vạn Xuân","1","Huyện Thường Xuân"
"xã Lương Sơn","1","Huyện Thường Xuân"
"xã Xuân Cao","1","Huyện Thường Xuân"
"xã Luận Thành","1","Huyện Thường Xuân"
"xã Luận Khê","1","Huyện Thường Xuân"
"xã Xuân Thắng","1","Huyện Thường Xuân"
"xã Xuân Lộc","1","Huyện Thường Xuân"
"xã Xuân Cẩm","1","Huyện Thường Xuân"
"xã Xuân Dương","1","Huyện Thường Xuân"
"xã Thọ Thanh","1","Huyện Thường Xuân"
"xã Ngọc Phụng","1","Huyện Thường Xuân"
"xã Xuân Chinh","1","Huyện Thường Xuân"
"xã Tân Thành","1","Huyện Thường Xuân"
"Thị trấn Kim Sơn","1","Huyện Quế Phong"
"xã Thông Thụ","1","Huyện Quế Phong"
"xã Đồng Văn","1","Huyện Quế Phong"
"xã Hạnh Dịch","1","Huyện Quế Phong"
"xã Tiền Phong","1","Huyện Quế Phong"
"xã Nậm Giải","1","Huyện Quế Phong"
"xã Tri Lễ","1","Huyện Quế Phong"
"xã Châu Kim","1","Huyện Quế Phong"
"xã Mường Nọc","1","Huyện Quế Phong"
"xã Quế Sơn","1","Huyện Quế Phong"
"xã Châu Thôn","1","Huyện Quế Phong"
"xã Nậm Nhoóng","1","Huyện Quế Phong"
"xã Quang Phong","1","Huyện Quế Phong"
"xã Căm Muộn","1","Huyện Quế Phong"
"xã Nguyễn Huệ","1","Huyện Hòa An"
"Phú Đô","1","Từ Liêm"
"xã Quảng Đại","1","Thị xã Sầm Sơn"
"số 11 ngõ 165 nguyễn văn huyên","1","Cầu Giấy"
"STT-số 11 ngõ 89 đường tân xuân","1","Từ Liêm"
"Mỹ Đình 2","1","Từ Liêm"
"xã Tà Lèng","1","Thành phố Điện Biên phủ"
"xã Quế Bình","1","Huyện Hiệp Đức"
"Thị trấn Cần Đước","1","Huyện Cần Đước"
"Xã Nghĩa Bình","1","Huyện Bù Đăng"
"xã Ch'ơm","1","Huyện Tây Giang"
"xã Ga Ri","1","Huyện Tây Giang"
"xã A Xan","1","Huyện Tây Giang"
"xã Tr'Hy","1","Huyện Tây Giang"
"xã Lăng","1","Huyện Tây Giang"
"xã A Nông","1","Huyện Tây Giang"
"xã A Tiêng","1","Huyện Tây Giang"
"xã Bha Lê","1","Huyện Tây Giang"
"xã A Vương","1","Huyện Tây Giang"
"xã Dang","1","Huyện Tây Giang"
"Xã Thanh Thủy","1","Huyện Vị Xuyên"
"Xã Trung Thành","1","Huyện Vị Xuyên"
"Xã Xín Chải","1","Huyện Vị Xuyên"
"xã Phương Tiến","1","Huyện Vị Xuyên"
"xã Quảng Ngần","1","Huyện Vị Xuyên"
"xã Tùng Bá","1","Huyện Vị Xuyên"
"xã Thượng Sơn","1","Huyện Vị Xuyên"
"xã Phú  Linh","1","Huyện Vị Xuyên"
"xã Thanh Đức","1","Huyện Vị Xuyên"
"xã Thuận Hòa","1","Huyện Vị Xuyên"
"Xã Chiềng Sơ","1","Huyện Điện Biên Đông"
"trung tâm Mường Nhé","1","Huyện Mường Nhé"
"trung tâm Nậm Pồ","1","Huyện Nậm Pồ"
"Xã Võng La","1","Đông Anh"
"Bỏ-Xã Minh Quang","1","Ba Vì"
"Xã Thống Nhất","1","Thường Tín"
"xã Chiềng Ban","1","Huyện Mai Sơn"
"xã Ân Phú","1","Huyện Vũ Quang"
"xã Đức Liên","1","Huyện Vũ Quang"
"xã Hương Thọ","1","Huyện Vũ Quang"
"Thị trấn Vũ Quang","1","Huyện Vũ Quang"
"xã Đức Giang","1","Huyện Vũ Quang"
"xã Đức Lĩnh","1","Huyện Vũ Quang"
"xã Sơn Thọ","1","Huyện Vũ Quang"
"xã Đức Hương","1","Huyện Vũ Quang"
"xã Đức Bồng","1","Huyện Vũ Quang"
"xã Hương Điền","1","Huyện Vũ Quang"
"xã Hương Minh","1","Huyện Vũ Quang"
"xã Hương Quang","1","Huyện Vũ Quang"
"STT","1","Huyện Quảng Xương"
"Phước Hậu","1","Huyện Cần Giuộc"
"Thị trấn Khâm Đức","1","Huyện Phước Sơn"
"xã Phước Xuân","1","Huyện Phước Sơn"
"xã Phước Hiệp","1","Huyện Phước Sơn"
"xã Phước Hoà","1","Huyện Phước Sơn"
"xã Phước Đức","1","Huyện Phước Sơn"
"xã Phước Năng","1","Huyện Phước Sơn"
"xã Phước Mỹ","1","Huyện Phước Sơn"
"xã Phước Chánh","1","Huyện Phước Sơn"
"xã Phước Công","1","Huyện Phước Sơn"
"xã Phước Kim","1","Huyện Phước Sơn"
"xã Phước Lộc","1","Huyện Phước Sơn"
"xã Phước Thành","1","Huyện Phước Sơn"
"Phước Lý","1","Huyện Cần Giuộc"
"Đăng Hà","1","Huyện Bù Đăng"
"Đường 10","1","Huyện Bù Đăng"
"Phú Sơn","1","Huyện Bù Đăng"
"Phước Sơn","1","Huyện Bù Đăng"
"Đồng Nai","1","Huyện Bù Đăng"
"Thống Nhất","1","Huyện Bù Đăng"
"xã Trà Thanh","1","Huyện Tây Trà"
"xã Trà Khê","1","Huyện Tây Trà"
"xã Trà Quân","1","Huyện Tây Trà"
"xã Trà Phong","1","Huyện Tây Trà"
"xã Trà Lãnh","1","Huyện Tây Trà"
"xã Trà Nham","1","Huyện Tây Trà"
"xã Trà Xinh","1","Huyện Tây Trà"
"xã Trà Thọ","1","Huyện Tây Trà"
"xã Trà Trung","1","Huyện Tây Trà"
"Thị trấn Di Lăng","1","Huyện Sơn Hà"
"xã Sơn Hạ","1","Huyện Tây Trà"
"xã Sơn Thành","1","Huyện Sơn Hà"
"xã Sơn Nham","1","Huyện Sơn Hà"
"xã Sơn Bao","1","Huyện Sơn Hà"
"xã Sơn Giang","1","Huyện Sơn Hà"
"Xã Sơn Linh","1","Huyện Sơn Hà"
"xã Sơn Trung","1","Huyện Sơn Hà"
"xã Sơn Thượng","1","Huyện Sơn Hà"
"xã Sơn Cao","1","Huyện Sơn Hà"
"xã Sơn Hải","1","Huyện Sơn Hà"
"xã Sơn Thủy","1","Huyện Sơn Hà"
"xã Sơn Kỳ","1","Huyện Sơn Hà"
"xã Sơn Ba","1","Huyện Sơn Hà"
"xã Sơn Hạ","1","Huyện Sơn Hà"
"xã Quảng Hùng","1","Thị xã Sầm Sơn"
"xã Đạo Trù","1","Huyện Tam Đảo"
"Khu 2","1","Huyện Côn Đảo"
"Khu 3","1","Huyện Côn Đảo"
"Khu 4","1","Huyện Côn Đảo"
"Khu 5","1","Huyện Côn Đảo"
"Khu 6","1","Huyện Côn Đảo"
"Khu 7","1","Huyện Côn Đảo"
"Khu 8","1","Huyện Côn Đảo"
"Khu 9","1","Huyện Côn Đảo"
"Khu 10","1","Huyện Côn Đảo"
"Thị trấn Tân Kỳ","1","Huyện Tân Kỳ"
"Thị trấn Cát Bà","1","Huyện Cát Hải"
"Thị Trấn Cát Hải","1","Huyện Cát Hải"
"xã Đồng Bài","1","Huyện Cát Hải"
"xã Gia Luận","1","Huyện Cát Hải"
"Xã Hiền Hào","1","Huyện Cát Hải"
"xã Hoàng Châu","1","Huyện Cát Hải"
"xã Nghĩa Lộ","1","Huyện Cát Hải"
"xã Phù Long","1","Huyện Cát Hải"
"xã Trân Châu","1","Huyện Cát Hải"
"xã Văn Phong","1","Huyện Cát Hải"
"xã Việt Hải","1","Huyện Cát Hải"
"xã Xuân Đám","1","Huyện Cát Hải"
"xã Tân Xuân ","1","Huyện Tân Kỳ"
"xã Phú Sơn","1","Huyện Tân Kỳ"
"Thị trấn Thanh Chương","1","Huyện Thanh Chương"
"xã Sơn Bua","1","Huyện Sơn Tây"
"xã Sơn Mùa","1","Huyện Sơn Tây"
"xã Sơn Tân","1","Huyện Sơn Tây"
"xã Sơn Liên","1","Huyện Sơn Tây"
"xã Sơn Màu","1","Huyện Sơn Tây"
"xã Sơn Dung","1","Huyện Sơn Tây"
"xã Sơn Long","1","Huyện Sơn Tây"
"xã Sơn Tinh","1","Huyện Sơn Tây"
"xã Sơn Lập","1","Huyện Sơn Tây"
"Thị trấn Đông Thành","1","Huyện Đức Huệ"
"Thị trấn Thứ Mười Một","1","Huyện An Minh"
"Thuận Hòa","1","Huyện An Minh"
"Đông Hưng A","1","Huyện An Minh"
"Đông Hưng B","1","Huyện An Minh"
"Vân Khánh Đông","1","Huyện An Minh"
"Vân Khánh Tây","1","Huyện An Minh"
"xã Yên Thắng","1","Huyện Ý Yên"
"Thị trấn Vĩnh Tường","1","Huyện Vĩnh Tường"
"Thị xã Kỳ Anh 3","3","Hà Tĩnh"
"Bỏ-Xã Chiềng Ngấn","1","Thành phố Sơn La"
"Bỏ-Xã Chiềng Xôm","1","Thành phố Sơn La"
"Xã Hua La","1","Thành phố Sơn La"
"Tiểu khu Nà Sản","1","Huyện Mai Sơn"
"Tiểu khu Tiền Phong","1","Huyện Mai Sơn"
"Xã Phiêng Pằn","1","Huyện Mai Sơn"
"Xã Nà Bó","1","Huyện Mai Sơn"
"Xã Tà Hộc","1","Huyện Mai Sơn"
"Xã Mường Chanh","1","Huyện Mai Sơn"
"Xã Nà Ớt","1","Huyện Mai Sơn"
"xã Hợp Thành","1","Huyện Sơn Dương"
"xã Lam Sơn","1","Huyện Ngọc Lặc"
"Trường Bình","1","Huyện Cần Giuộc"
"Xã Ngọc Thạnh","1","Huyện Giồng Riềng"
"Xã Ngọc Thuận","1","Huyện Giồng Riềng"
"Xã Thạnh Hòa","1","Huyện Giồng Riềng"
"Xã Thạnh Hưng","1","Huyện Giồng Riềng"
"Xã Vĩnh Thạnh","1","Huyện Giồng Riềng"
"Xã Thạnh Lộc","1","Huyện Giồng Riềng"
"Xã Thạnh Phước","1","Huyện Giồng Riềng"
"Xã Vĩnh Phú","1","Huyện Giồng Riềng"
"Xã Lộc Thịnh","1","Huyện Ngọc Lặc"
"Xã Phiêng Cằm","1","Huyện Mai Sơn"
"Văn Quán","1","Huyện Lập Thạch"
"xã Lãng Công","1","Huyện Sông Lô"
"Thị trấn nông trường Trần Phú","1","Huyện Văn Chấn"
"xã Tú Lệ","1","Huyện Văn Chấn"
"xã Nậm Búng","1","Huyện Văn Chấn"
"xã Gia Hội","1","Huyện Văn Chấn"
"xã Sùng Đô","1","Huyện Văn Chấn"
"xã Nậm Mười","1","Huyện Văn Chấn"
"xã An Lương","1","Huyện Văn Chấn"
"xã Nậm Lành","1","Huyện Văn Chấn"
"xã Sơn Lương","1","Huyện Văn Chấn"
"xã Suối Quyền","1","Huyện Văn Chấn"
"xã Suối Giàng","1","Huyện Văn Chấn"
"xã Sơn A","1","Huyện Văn Chấn"
"xã Phù Nham","1","Huyện Văn Chấn"
"xã Nghĩa Sơn","1","Huyện Văn Chấn"
"xã Suối Bu","1","Huyện Văn Chấn"
"xã Sơn Thịnh","1","Huyện Văn Chấn"
"xã Thanh Lương","1","Huyện Văn Chấn"
"xã Hạnh Sơn","1","Huyện Văn Chấn"
"Xã Phúc Sơn","1","Huyện Văn Chấn"
"xã Thạch Lương","1","Huyện Văn Chấn"
"xã Đại Lịch","1","Huyện Văn Chấn"
"xã Cát Thịnh","1","Huyện Văn Chấn"
"xã Tân Thịnh","1","Huyện Văn Chấn"
"xã Chấn Thịnh","1","Huyện Văn Chấn"
"xã Bình Thuận","1","Huyện Văn Chấn"
"xã Thượng Bằng La","1","Huyện Văn Chấn"
"xã Minh An","1","Huyện Văn Chấn"
"xã Nghĩa Tâm","1","Huyện Văn Chấn"
"bỏ-xã Văn Lãng","1","Huyện Văn Chấn"
"xã Đồng Khê","1","Huyện Văn Chấn"
"xã Quảng Châu","1","Thị xã Sầm Sơn"
"phường Quảng Thọ","1","Thị xã Sầm Sơn"
"Xã Tân Thịnh","1","Huyện Lạng Giang"
"Xã Trung Mỹ","1","Huyện Bình Xuyên"
"Xã Châu Sơn","1","Huyện Duy Tiên"
"Lê Thánh Tông - STT","1","Thành phố Hạ Long"
"xã Hoàng Thanh","1","Huyện Hiệp Hòa"
"Xã Phượng Nghi","1","Huyện Như Thanh"
"Xã Bình Chân","1","Huyện Lạc Sơn"
"Xã Bình Chân","1","Huyện Lạc Sơn"
"NB-TSN","0",""
"xã Hùng Sơn","1","Huyện Hiệp Hòa"
"xã Thanh Xá","1","Huyện Thanh Ba"
"xã Thanh Vân","1","Huyện Thanh Ba"
"xã Ngọc Lập","1","Huyện Yên Lập"
"Xã Yên Đức","1","Thị xã Đông Triều"
"Khối Tân Tiên - TT Tuần Giáo","1","Huyện Tuần Giáo"
"Xã Đăk Nia","1","Thị xã Gia Nghĩa"
"Mỹ Thạnh Đông","1","Huyện Đức Huệ"
"xã Cúc Phương","1","Huyện Nho Quan"
"Xã Đồng Tân","1","Huyện Hiệp Hòa"
"Xã Quang Minh","1","Huyện Hiệp Hòa"
"Long Hải","1","Huyện Phú Quí"
"Ngũ Phụng","1","Huyện Phú Quí"
"Tam Thanh","1","Huyện Phú Quí"
"xã Thanh Lạc","1","Huyện Nho Quan"
"phường Kim Sơn","1","Thị xã Đông Triều"
"Thị trấn An Dương","1","Huyện An Dương"
"Phường Hạ Lý","1","Quận Hồng Bàng"
"Phường Hùng Vương ","1","Quận Hồng Bàng"
"Phường Minh Khai","1","Quận Hồng Bàng"
"Phường Phạm Hồng Thái","1","Quận Hồng Bàng"
"Phường Trại Chuối","1","Quận Hồng Bàng"
"Phường Phan Bội Châu","1","Quận Hồng Bàng"
"Phường Quán Toan","1","Quận Hồng Bàng"
"Phường Quang Trung","1","Quận Hồng Bàng"
"Phường Sở Dầu","1","Quận Hồng Bàng"
"Phường Thượng Lý","1","Quận Hồng Bàng"
"Phường Xuân Sơn","1","Thị xã Đông Triều"
"Hưng Đạo","1","Thị xã Đông Triều"
"Phường Hồng Phong","1","Thị xã Đông Triều"
"phường Tràng An","1","Thị xã Đông Triều"
"phường Yên Thọ","1","Thị xã Đông Triều"
"phường Hoàng Quế","1","Thị xã Đông Triều"
"Xã Thủy An","1","Thị xã Đông Triều"
"Xã Nguyễn Huệ","1","Thị xã Đông Triều"
"xã Việt Dân","1","Thị xã Đông Triều"
"xã Tân Việt","1","Thị xã Đông Triều"
"xã Tràng Lương","1","Thị xã Đông Triều"
"Xã Hồng Thái Đông","1","Thị xã Đông Triều"
"Bàng La","1","Quận Đồ Sơn"
"Hải Thành","1","Quận Dương Kinh"
"Hợp Đức","1","Quận Đồ Sơn"
"Minh Đức","1","Quận Đồ Sơn"
"Đa Phúc","1","Quận Dương Kinh"
"Hưng Đạo","1","Quận Dương Kinh"
"Anh Dũng","1","Quận Dương Kinh"
"Ngọc Hải","1","Quận Đồ Sơn"
"Ngọc Xuyên","1","Quận Đồ Sơn"
"Hòa Nghĩa","1","Quận Dương Kinh"
"Vạn Hương","1","Quận Đồ Sơn"
"Vạn Sơn","1","Quận Đồ Sơn"
"Tân Thành","1","Quận Dương Kinh"
"bỏ-ciputra","1","Tây Hồ"
"bỏ - khu ngoại giao đoàn","1","Tây Hồ"
"Cầu Đất","1","Quận Ngô Quyền"
"Cầu Tre","1","Quận Ngô Quyền"
"Phường Đông Khê","1","Quận Ngô Quyền"
"Phường Lê Lợi","1","Quận Ngô Quyền"
"Phường Trần Nguyên Hãn","1","Quận Lê Chân"
"Phường Đổng Quốc Bình","1","Quận Ngô Quyền"
"Phường Lương Khánh Thiện","1","Quận Ngô Quyền"
"Đằng Giang","1","Quận Ngô Quyền"
"xã Quảng Thành","1","Huyện Hải Hà"
"Phường Hồ Nam","1","Quận Lê Chân"
"Phường Gia Viên","1","Quận Ngô Quyền"
"Phường Dư Hàng","1","Quận Lê Chân"
"Phường Vạn Mỹ","1","Quận Ngô Quyền"
"Phường Máy Chai","1","Quận Ngô Quyền"
"Máy Tơ","1","Quận Ngô Quyền"
"Phường Hàng Kênh","1","Quận Lê Chân"
"Phường Đông Hải","1","Quận Lê Chân"
"Phường Nghĩa Xá","1","Quận Lê Chân"
"Phường An Biên","1","Quận Lê Chân"
"Xã Mỹ Thành","1","Thành phố Bến Tre"
"Phường Dư Hàng Kênh","1","Quận Lê Chân"
"Xã Mường Bằng","1","Huyện Mai Sơn"
"Bỏ-Keangnam Landmark","1","Cầu Giấy"
"xã Minh Khương","1","Huyện Hàm Yên"
"bỏ-xã Thiệu Vận","1","Huyện Thiệu Hóa"
"xã Quảng Thanh","1","Huyện Quảng Trạch"
"xã Minh Thọ","1","Huyện Nông Cống"
"xã Đoài Khôn","1","Huyện Quảng Uyên"
"xã Hoàng Hải","1","Huyện Quảng Uyên"
"Bỏ-KĐT Việt Hưng","1","Long Biên"
".","3","NB-TSN"
"xã Quảng Minh","1","Thị xã Sầm Sơn"
"Vũ Bản","1","Huyện Bình Lục"
"xã Mường Tè","1","Huyện Vân Hồ"
"xã Long Hẹ","1","Huyện Thuận Châu"
"bỏ-Hoa Sữa","1","Long Biên"
"Xã Muối Nọi","1","Huyện Thuận Châu"
"Xã Pá Lông","1","Huyện Thuận Châu"
"Xã Co Tòng","1","Huyện Thuận Châu"
"Xã Nậm Lầu","1","Huyện Thuận Châu"
"Xã Púng Tra","1","Huyện Thuận Châu"
"Xã Tòng Lệnh","1","Huyện Thuận Châu"
"Xã Thôn Mòn","1","Huyện Thuận Châu"
"Xã Mường Bám","1","Huyện Thuận Châu"
"Xã Mường Khiêng","1","Huyện Thuận Châu"
"Xã Nong Lay","1","Huyện Thuận Châu"
"Xã Phổng Lăng","1","Huyện Thuận Châu"
"Xã Phỏng Lập","1","Huyện Thuận Châu"
"Xã é Tòng","1","Huyện Thuận Châu"
"Xã Liệp Tè","1","Huyện Thuận Châu"
"Xã Mường é","1","Huyện Thuận Châu"
"Xã Phỏng Lái","1","Huyện Thuận Châu"
"Nam Tân","1","Huyện Nam Sách"
"bỏ-Nam Tân","1","Huyện Nam Sách"
"BỎ Xã An Vĩnh","1","Huyện Lý sơn"
"xã Hoàng Tây","1","Huyện Kim Bảng"
"Phường Thuận Phước","1","Quận Hải Châu"
"Bỏ Phường Thuận Phước","1","Quận Hải Châu"
"xã Đèo Gia","1","Huyện Lục Ngạn"
"Bỏ-38, 75 Phương Mai","1","Đống Đa"
"xã Cự Thắng","1","Huyện Thanh Sơn"
"Thiệu Hưng","1","Huyện Thiệu Hóa"
"Thị Xã Duyên Hải","7","Trà Vinh"
"Phường 1","1","Thị Xã Duyên Hải"
"Phường 2","1","Thị Xã Duyên Hải"
"bỏ-xã Vũ Phúc","1","Huyện Vũ Thư"
"Nguyễn Trãi","1","Hà Đông"
"Bỏ-Khương Hạ, Phường Khương Đình","1","Thanh Xuân"
"Bỏ-Vũ Tông Phan phường Khương Đình","1","Thanh Xuân"
"Bỏ-Cự Lộc phường khương đình","1","Thanh Xuân"
"Trường Chinh phường khương trung","1","Thanh Xuân"
"Bỏ-Trần Thủ Độ Phường Hoàng Liệt","1","Hoàng Mai"
"Bỏ-Giải Phóng Phường Hoàng Liệt","1","Hoàng Mai"
"Xã Tân Thượng, huyện Văn Bàn, tỉnh Lào Cai","1","Huyện Văn Bàn"
"xã Na Cô Sa","1","Huyện Mường Nhé"
"xã Tân An","1","Huyện Bảo Yên"
"xã Pha Mu","1","Huyện Than Uyên"
"Bản Phùng","1","Huyện Sa Pa"
"Xã Trạm Tấu","1","Huyện Trạm Tấu"
"xã Hoằng Lý","1","Huyện Hoằng Hóa"
"xã Hoằng Đại","1","Huyện Hoằng Hóa"
"xã Hoằng Quang","1","Huyện Hoằng Hóa"
"xã Quỳnh Thọ","1","Huyện Quỳnh Phụ"
"xã Trường Hà","1","Huyện Hà Quảng"
"xã Lê Chung","1","Huyện Hòa An"
"xã Hồng Việt","1","Huyện Hòa An"
"xã Quang Trung","1","Huyện Hòa An"
"xã Trưng Vương","1","Huyện Hòa An"
"xã Mường bon","1","Huyện Mai Sơn"
"xã Hát Lót","1","Huyện Mai Sơn"
"Cửa Khẩu Cầu Treo","1","Huyện Hương Sơn"
"bỏ-xã Đông Mỹ","1","Huyện Đông Hưng"
"bỏ-xã Hoàng Diệu","1","Huyện Đông Hưng"
"bỏ-xã Đông Thọ","1","Huyện Đông Hưng"
"bỏ-xã Đông Hòa","1","Huyện Đông Hưng"
"xã Thống Nhất","1","Huyện Hưng Hà"
"Xã Vĩnh Long","1","Huyện Vĩnh Bảo"
"Trần Phú 2","1","Quận Kiến An"
"Quang Đàm","1","Quận Hồng Bàng"
"Phường Cát Dài","1","Quận Lê Chân"
"Thị Trấn Long Phú","1","Huyện Long Phú"
"Bỏ - Xã Đông Tân","1","Huyện Đông Sơn"
"Xã Đông Hưng","1","Huyện Đông Sơn"
"Xã Đông Vinh","1","Huyện Đông Sơn"
"Xã Đông Lĩnh","1","Huyện Đông Sơn"
"Xã Việt Lâm","1","Huyện Vị Xuyên"
"Xã Nhã Nam","1","Huyện Tân Yên"
"bỏ-Xã Nhã Nam","1","Huyện Tân Yên"
"Xã Vĩnh Long","1","Huyện Vĩnh Bảo"
"Xã Vân Hà","1","Phúc Thọ"
"[BỎ] Xã Bản Phùng","1","Huyện Sa Pa"
"Xã Tân Thượng","1","Huyện Văn Bàn"
"bỏ-thị trấn Nghèn","1","Huyện Can Lộc"
"phường Tân Giang","1","Thành phố Hà Tĩnh"
"Phường cộng hòa","1","Thị xã Chí Linh"
"Xã Ninh Hoà","1","Huyện Ninh Giang"
"bỏ -xã Trường Thành","1","Huyện Thanh Hà"
"xã Đài Xuyên","1","Huyện Vân Đồn"
"Phương Canh","1","Từ Liêm"
"STT-hadico phạm hùng","1","Từ Liêm"
